user_posted_str,influence_usr_log
1355306382,0.01872790654365932
2927951094,0.003614329205263678
343589275,0.025512283796196213
492162036,0.017517695806333666
204534037,0.013720055292696954
9705082,0.1499915358214324
303158460,0.07841936416122644
382554068,0.02706640193339003
263934474,0.046472081181762805
142348772,0.012301226209400442
267698042,0.018949253128149744
91154751,0.038260310730736616
1700297196,7.103511098693893e-05
1091956334,0.0666969787167094
864618146,0.0018476953984284618
2891229710,0.0019421039283791688
544276698,0.030406022858101612
2212607281,0.046686916761729605
80838296,0.05227728644378273
29491384,0.14064799542989082
121983638,0.0017786995447650613
2616617478,0.02699383820441952
395207558,0.00872289712396519
17682197,0.008753650677658388
2600665502,0.0004191170743697903
422708485,0.008761942800287682
14073125,0.06823686855459962
2864102237,5.491651766380557e-05
594914546,0.003572508460546775
847251956,0.015520660252907348
240750554,0.022008736898942387
1241137700,0.0072739516566605825
281974890,0.02203591902291935
1063230986,0.012114911245282479
97425175,0.0017721576971383437
103650846,0.012081228433595338
17686516,0.008640483877660188
1000220582,0.005338534960859365
51750713,0.07845965129315435
25977886,0.03508302120357265
2794648653,0.008854296349224678
2877383369,0.0055212847724960944
29242390,0.24817578240212396
301574238,0.02208693026136848
188313035,0.058079556057487255
49123090,0.00183735764780133
930421909,0.033474989720646116
19206568,0.05978690562009392
18735538,0.3179001396302928
22470605,0.25100857844426855
221710429,0.1924676252395402
55932870,0.04511261455049854
25680405,0.06879039548488985
2237583636,0.07558160631326884
94992207,0.005290356864206248
264452886,0.020476167330761543
161745292,0.010488855695543588
20661700,0.11812079185034992
409276466,0.0035811783433658652
23470660,0.040026541565362055
944761651,0.00010375594352254326
93881144,0.09168958392478377
35333293,0.008858315317481892
236412458,0.03335664222476554
564016870,0.006923719009636154
70086039,0.04450135684027439
340563853,0.00013769569048061037
522132942,0.06245744839834604
2962070789,3.0135698679956137e-05
94782431,0.00010110516166390583
349608473,0.003657364218088777
246194492,0.010458026637196706
2765379496,0.0034987048219129683
222904440,0.015469977169254447
348104979,0.0069688749699900136
99953072,0.031292682202418966
172431690,0.010431118328000855
2203586760,0.020713023177208845
50396060,0.01223084358544866
2214265807,0.05417883670726265
275938934,0.09183092319032297
118420028,0.008625564776830697
113965001,0.015613657090652301
225096209,0.026960329157118948
504770652,0.006994641627037891
85370909,0.08260130301174198
304358043,0.018803019945856203
197895054,0.015522172761583521
2785187253,0.012205272373852162
73375278,0.042848547637389704
39481289,0.005255150353664107
607442002,0.0036089521059127884
225521006,0.0187872178099437
2894861170,0.0018341034900490885
390660935,0.0019012618006550854
60180948,0.10114179052482833
62847203,0.03493062105976801
17405597,0.1675871540158836
15392904,0.04279479271742881
192781620,0.09437490659420567
56030702,0.038002013711313114
443274876,0.028710195337378244
37705430,0.0381521721279952
463732269,0.03024987245801989
199431678,0.015560677763635278
245573942,0.003588185973014291
558402358,0.04741062704279173
35198937,0.042036941611864935
576829705,0.08505512520811478
20905701,0.23356087663722103
29803641,0.04640595690887692
309257524,0.051659653007637994
132153012,0.030375272941408626
388206628,0.027286746617904447
825966516,0.020563475947101575
2375664412,0.005309116509889079
141945287,0.001943148510534343
49738224,0.0001726958726425032
13832452,0.09582784780716355
257515014,0.04138418941457425
420390673,0.010582054711579893
1270630717,0.005235224209073675
116527899,0.018727104190346153
119340405,0.015642938007185282
552851558,0.0018227265284476604
109521444,0.15499102761403383
29946590,0.03189651024537636
171877288,0.03656797372753329
2332541603,0.003635561562727441
277083194,0.041817446447661014
251106916,0.06276694606971911
182753756,0.0035096781864045303
33325680,0.010445400717626098
15580422,0.09440808195194604
955847280,0.005290932221668454
153799065,0.0837243827388356
313545505,5.331546040054924e-05
19418234,0.16155436314768612
872054400,0.0001048950063552212
22504984,0.03189083015422795
407718503,0.0035100164800397683
503154580,8.494235134333118e-05
117363088,0.010556811255034005
14503519,0.012061525397136298
303596594,0.0019622696034744982
17535480,0.05946569124339965
980206908,0.03359277131517118
23750409,0.2117277588860616
21191922,0.2598083682371305
13445552,0.005255143013630593
1468968181,0.012101903310254647
110779455,0.041205333531171555
63786351,5.501078946323901e-05
2733138920,0.0018938568814197867
2287334616,0.012206639761238593
1213109557,0.05042433841683791
25274244,0.1756185427606724
105077093,0.03511782412273759
25967830,0.003563410536809553
594242499,0.035513466556385126
384833660,0.017356842272836782
12336662,0.11567546855385699
156408874,0.028627352463863123
36675401,0.07817602051157083
411729255,0.027039782573479033
221977845,0.04740064484192988
347784852,0.09708215121550205
217135835,0.0776805255476397
51080750,0.018869655435374576
169122245,0.0602082874424768
3827311,0.12156494702607792
215372298,0.03034437894082367
317895964,5.320356132960669e-05
153316856,0.008855957231955492
611658618,0.013883067749278456
195056231,0.2317180693644884
122942349,0.013301493644989738
247509419,0.01712863320591924
138434904,9.536568197119344e-05
260702525,0.00013860541623627045
2742802725,0.008708069696025245
483968823,0.0018260517416602618
19225482,0.005389352575414331
188691055,0.025233639403754806
1119878233,0.0018621819485341363
311666137,0.0019543292374631705
49295438,0.003554069837429497
463610636,0.00028705792268350904
273500415,0.018980272137370146
2437623278,0.00016026744645274428
50888542,0.022040499752469113
143027594,0.005411206854610962
460068872,0.00015135810236368565
326038506,0.0035334745792412916
333905246,0.07405393016011726
1329172627,0.0020210199523144293
61620531,0.05713637594921877
585993254,0.001804569238540932
1033666782,0.010774346924540669
891321444,0.0010416627856671746
15462317,0.07543073810677693
1080375390,0.04131289963465195
159146257,0.1552574170151036
137250259,0.00414331197597817
1364046816,0.00013230621211346438
14363033,0.05126674814205656
2944966114,0.005311725056260342
99949871,0.14424663633416912
1860719869,0.001908755618992686
15139134,0.012146921935431232
368431628,0.020740898627980144
89034610,4.845007229756782e-05
14849808,0.038394883785668514
102469866,0.03822047770106982
31734661,0.005696772200637224
96744419,0.02367351415581971
1543968967,7.108570129936709e-05
158763055,0.005270576359729873
150979960,0.008848337968738964
99136274,0.012089788584201023
303099070,0.010649896414795901
2340899418,0.00011921791113223001
1908598326,0.0001901672632896645
2288598626,6.260194284983811e-05
186402725,0.01383684738247335
292234592,0.12598148566496628
60317203,0.036732982950825215
389510244,0.13749941066341445
69802296,0.005346892592023434
614420245,0.017403800587999996
384821735,0.047512543484650754
492259816,0.02380358071985116
133226627,0.010530852182832453
244286442,0.09548594354918377
18674874,0.007032246672999288
1368747308,0.001744353540564836
7155842,0.10421133855684661
1004665770,0.012221449472456715
2601425573,0.012454856860509978
38181590,0.007226494550052554
37975370,6.160833774511154e-05
532333893,0.008976445946856827
1722735145,0.07954672630742815
290630481,0.015467222381483526
255449554,0.0018273036252206333
1923783697,4.1735717254320905e-05
225929966,0.23298284876985512
1370949954,0.0034898923774441927
167759976,0.005459242189622815
13066872,0.043275556161624575
131378763,0.0019258231381957815
181524922,0.019095763670068776
132558545,0.0036135797017402996
24520567,0.07096464320078347
16973333,0.7270621795371832
18770158,0.022250135049858514
593253537,0.0018479274100926537
1610238266,0.02052080220389492
974677225,0.02213456437455026
633893397,0.022056248547123007
2584158192,0.008817846205688219
141239737,0.035015541101377945
226935303,0.030484507215647928
735705336,0.013753847607201842
47767468,0.12135664818153345
167718512,0.0035092099124196976
26029976,0.030115187809153187
261642915,0.0017870879355503357
164464150,0.022021059739017537
2327474819,9.044302262735117e-05
100564707,0.012195720778140507
19908830,0.13764102181486623
193667532,0.03347518143931741
50272527,0.11724537135649805
594503320,0.020387344310776448
31085388,0.022108304689061824
206986373,0.02704066082918044
2533091000,0.033307268671250646
35092253,0.038234217258759265
2767444023,0.012199635216315974
234387795,0.0018075173158575543
610321109,0.00014451212076913578
39024186,0.006935774889645697
301285218,0.06829055085089623
370632885,0.07257492564773234
28686633,0.14231404267865044
18409578,0.24305723335245077
607521783,0.0018889953105424963
45524806,0.09080932451940349
139121262,0.05690113702697399
270946443,0.046302074384534465
949918554,0.06989685107694722
114173929,0.0018185705400579624
312830331,0.015398870943117206
230263964,0.01205805403028335
59574807,0.04119979273796211
146477177,0.015604782733862477
492181142,0.005849492181626116
100019107,0.007843756337064623
2904610481,0.0121964629752108
201343320,0.002334973896856285
51670985,0.15860337728891843
200728114,0.01884915232796631
70331549,0.08362689284063794
18629425,0.14416581402501474
349083499,0.01729103480876293
208680488,0.05645612170023089
80391378,0.04741604610346739
1229170682,0.01716203342179794
68742579,0.11252241944006776
2168110979,0.0035470238726115436
972936630,0.031961567433542636
19775705,0.03173534775320173
205321210,0.013744015509134044
2299741637,5.4197310522763335e-05
76660943,0.010442425960306735
194605392,0.2975136979136435
1371750338,0.023816483966191227
415673746,0.004149824366054
55591957,9.938952600032636e-05
54727574,0.020711324147066404
362193304,0.04758608712971393
20937305,0.026932301803527105
169919661,0.14246113740656258
14833053,0.20374363246607866
2567292679,0.0018591404623269805
161703692,0.005286520451541544
1880399689,0.00866039795304343
164032679,0.020667681142380226
380790675,0.02349994599190697
345148894,0.09209242389802218
271500010,0.03659800417216341
1511029958,0.0001746053690225402
228342202,0.04794827390416963
841134679,0.020351784659162767
117033455,0.042902546570674764
2717707365,0.006956819599890319
257669524,0.03172338524795815
388492284,0.01035821489098754
342015268,0.0007987961257742704
15230167,0.010436602760178371
49609777,0.07393277904432112
412500992,0.017200993366335248
513178787,0.027016457777154293
24545879,0.0003026812958498937
67772538,0.06708776901988278
176876877,0.08394263814019279
285626968,0.003625520466315013
302834821,0.0017852439045244585
2228222246,0.018837319125992246
592111705,0.032049216883088906
56819028,0.015581536275474673
16294017,0.0645878233733268
39121840,0.012203058938438318
117391886,0.12309897798034522
487979034,0.0002771628038189977
28032218,0.024226435071422393
2225533170,5.9736400979781834e-05
383906888,0.039746899846317164
156977601,0.008634690730099415
2348783695,0.00022174561115906322
2097571,0.9981913925318655
223382695,0.04900979121775739
2406682561,0.002117093971125028
538601381,0.09447103116029074
468588961,0.01887347473906411
1935743647,0.003610157100728717
2952261055,2.8966296000687564e-05
2881719169,9.59627121065676e-05
1243916652,1.540297410698166e-05
2744496728,1.540297410698166e-05
359881870,0.0052230104727481585
2919525786,0.0018336463975623387
28292289,0.0035522936886612567
1925315930,1.702430529868515e-05
88953653,0.00010973324910286132
2828201097,6.769701861428779e-05
2727678915,0.0017577558682235763
36442545,0.02695945457493054
2962357869,2.0707595511249013e-05
57617942,0.0034754151358502576
128252865,0.10090115562721409
1585031204,0.0017862825196085287
2728944547,7.045421040170474e-05
1264123572,0.010356636735489656
84532640,0.02710145740944543
288302955,0.020387407488446654
2459958124,0.0017679609711793722
1225259923,0.008652243716003573
1642989884,7.871322600201404e-05
1446871488,0.050682996249326394
79717161,0.023630713682084716
193659129,0.07001545246732195
868389188,0.008760188064741438
555240736,5.6783930880799366e-05
1447399273,0.01039426124563523
2784180042,0.0052960142354909765
238054751,0.0018651924155955514
265058338,0.01032157309167019
25768358,0.22119431944714407
114259115,0.18430524207405957
8744822,0.10375981379327862
52514094,0.0075188636559182075
172738190,0.042771220228254817
14175873,0.3153434132655197
463216878,0.0019319631151633932
2441854915,0.06537453982855031
915603715,0.005932025263218899
2179005980,0.002140153713005111
237051272,0.010369586782088814
1125348655,0.008706388275038047
96356114,0.02044432552658422
1116819583,0.00874744976515718
100721230,0.04140155548892222
400167205,9.240894816326951e-05
249976729,0.03489429926505832
26987904,0.0427890585240327
238625906,0.15919844138887296
33827440,0.019064156526572028
594559323,0.0001916724411624493
57037433,0.04289349570028041
72676415,0.05711651469782138
128212943,0.08776759975323076
2798024147,0.005209074810189929
79292564,0.2768289815488421
140330566,0.005700099773632684
45674320,0.005234074540088596
16292883,0.2118841788506053
167586252,0.0026219713600393216
204332636,0.033469914044118726
376326151,0.01721864321977993
239965190,0.15831976037274914
274689028,0.0018220364573464656
221324699,0.03865062244155753
131146828,0.013725894501599977
1496484942,0.00195920540936303
15107151,0.010266520220391985
36614207,0.02061482164465112
2965404137,1.1090201145425027e-05
1662485388,0.3270835991416385
1175013367,0.03996130308960812
68698854,0.01539940722723947
32637134,0.07255414046426267
320615023,0.0429332295089429
86905680,0.010379796688793564
161443863,0.33407862585128173
1569015134,4.2652936858411654e-05
94875992,0.007016762011556788
95165911,0.008667637874563061
593046181,0.0035599890551415215
2263954607,0.00011220808797087757
849126716,0.008616209603772164
16634289,0.06233308216420985
396681381,0.02855883921414764
276869121,3.907484512466475e-05
30067440,0.038089671221566104
20238817,0.04274492817568989
147406918,0.08242146425508641
298548921,4.837781705178124e-05
2943024549,0.014749042635802345
2239868623,0.009031033364290232
2367047600,0.00021906393923059044
464581401,0.01228800664943135
1016346067,0.0018128118616338453
121170001,0.09833067687962949
333910011,0.0002195863442638224
425346315,0.006949224931466392
233199375,7.210567322850636e-05
2838032878,0.0017984285394266222
311315799,0.005308777867856485
222223540,0.006965282760719083
2655895002,0.0035716566269039522
47119414,0.005382244024061579
30996396,0.00023277585895500332
152634731,0.001807547212807581
146692961,0.005546389516420725
503708957,0.0052123289752937126
821815562,0.0001541142251208605
158777235,0.0002627961211757679
33120273,0.007021025963666273
159227053,0.18229319851656564
116479801,0.049035811973033375
2783338304,0.005256304917116728
1034284633,0.015441148312981845
2405061455,0.003464576565318778
86511895,0.04440698673958315
85276451,0.014052680890729575
131034520,0.0017985782212728287
181764671,0.003660089337307193
79773215,0.010398045915296895
2601652964,8.505901799074068e-05
1570309064,0.0001847965477922653
2881291342,4.513261886263109e-05
601687972,0.0796607971308113
2238993390,0.0002698232196784112
803667060,0.2945102612125882
83350407,0.02712593684375695
18495961,0.05496426272544328
2481663154,0.008728756007132611
2890060061,0.00011695148632351327
362918986,4.559918888964454e-05
392351966,7.840896476838389e-05
405857563,4.620714295668904e-05
2934578015,0.00010395856551368433
55758774,0.04432285679731006
36028565,5.033922904043031e-05
196558787,0.013999372996079807
17708177,0.012119840517088766
167733635,0.0035884877461262567
376696493,0.008848426178457826
1289511416,4.695237571366029e-05
1975005320,4.485899953401429e-05
2167875208,3.960644934974944e-05
2869386886,0.05257394429760907
352910526,0.0035782200481900175
188202086,0.00872822907247488
111766763,0.20163918298600456
2193039407,4.47189229646483e-06
261612663,0.005603948795219705
27187953,0.0071660788539497314
1488609632,6.260194284983811e-05
1956935636,0.008859802635672943
47321124,0.04912570829749785
100376562,0.0001831015547129944
2693325048,2.8966296000687564e-05
568950894,0.00014285635680382215
93727691,0.026955774090533513
17392607,0.03042167398120683
52444676,7.304884138505941e-05
6359442,0.015414627880274968
2401341360,0.0018281935127804074
551737362,0.0001645885843387429
80856883,0.010321988711306187
1921306808,0.004781851420716344
797129312,0.0019159245635006262
1252433096,0.001795621877861642
2375881876,2.2054075017674536e-05
410421354,0.012321126057102429
584277638,0.0020277600967083757
418662586,0.0017779144118163616
26430966,0.0036260304963388725
366723902,6.614258665464945e-05
233968843,0.0018819823343377618
2377958996,6.97676708064865e-05
342197250,0.0018654682105081924
9129922,0.01709588927067531
2718124208,0.0034803382013684826
1016541060,0.0017721290338381659
206360779,2.384951454019735e-05
328074266,7.34293930545249e-05
98281508,0.026927420652801626
1213912765,0.004462082023653791
412940730,0.013938817907000535
2812733533,0.01201392716184051
507610376,0.010575141541653201
176906670,2.0497212447656567e-05
1896447948,3.898762873904005e-05
26330510,0.010339677924698299
231065341,0.003741188913670124
1081737684,5.2495276373898395e-05
80784676,0.0037699054261819413
74707325,0.0038226489781169716
3814021,0.013703613322994591
446331817,0.00028375957694599664
46212598,0.005254020085159939
62624914,0.00015221585772495771
415538964,0.00030516325069296357
590790404,0.008802252928042044
2835352934,0.0035830020044740787
123565826,0.02870294553988937
138351520,0.0018046907832688587
1305469280,1.805365866780484e-05
53342260,0.0035708306837729078
144061008,0.0038002664812571757
81028363,0.002036956701670123
101860878,0.0019758823005056937
29511225,0.007596959890649036
128745354,0.028995258370529478
2156561740,0.04749945593275373
712325094,0.013942058020206583
1406786078,0.05004239123619341
110978692,0.051663171604238035
36994693,0.008892727415259883
235439878,0.00014704935498328632
86353764,0.005403028299414326
2195447556,0.0019329347012238432
569578525,0.0035225053942396834
220728454,0.0018610411967463494
1398823758,0.0002988929392267359
48654466,0.017178390154749
716470664,0.001803189765817237
475540856,7.250728646184257e-05
264267448,2.29305276342906e-05
511398307,9.509493545327708e-05
376489936,0.003791252346850005
32905624,0.005238056718682006
268808422,4.1538370949512075e-05
155634198,9.755720589970096e-05
2371224650,0.00014589910756419578
2323542828,0.004940213217319078
2571280778,0.0002121901462784681
452662254,0.001984408340616728
87818409,0.9446952765710291
2464502209,0.028861516722329665
49102516,0.22987272286195629
547651065,0.0017968686683639936
70352340,0.0712953615265675
94323249,0.010432064790656838
29209261,0.11344323368673193
254953689,0.0002404414264117527
322703767,0.001819031516428904
22414818,6.986491386045124e-05
14315937,0.14002147384893934
30205212,0.0001374003587757855
51806835,0.07949027834809118
141508403,0.005442130679929136
56917394,0.05659777609094765
19921624,0.01376721321842056
90181058,4.821602808458003e-05
2496651422,0.0017738364999633663
18345755,0.012227958849504051
425153998,0.05043929298076719
23337091,0.1386109514381665
229556037,0.001836097531781489
54082121,0.17298199219454694
66322055,0.003554016470605248
310795804,0.006957104810967519
61700130,6.562594319698966e-05
524330987,0.018842202938260753
5511332,0.37504462929832605
338923286,0.2883023248751187
47692485,0.008695229269485872
27016831,0.0035679629753511137
59425403,0.1552194184185501
56661680,0.03979748935779353
227110281,0.020423313561483792
2482557229,0.0018145064444410777
82428918,0.0069976966118538994
26961730,0.002053900642934803
504651015,0.0018821006483222826
15672869,0.2848134071580318
14939981,0.704051192273599
242299173,0.04585048535813594
268992090,0.0052185851019085575
264253856,0.0034808257934227263
26988820,0.0742230265698384
55483778,0.018889150156185374
408390796,0.007208402218744281
196604360,0.008800351460179812
173491241,0.00042381829489039906
181426483,0.02868165214489018
869696239,0.007065460830743043
235093099,0.010803979687650813
80807165,0.08539611678186043
233540416,0.0022804281234659386
357042173,0.0037654455147114966
135810107,0.015429117255207549
12782472,0.2505183420966841
260824370,0.005210164581977806
396027819,0.005450046794617204
21644717,0.06532300933969316
24830707,0.13520453479526465
199073023,0.0782844358691968
34908348,0.02545884057561616
84818482,0.03169072923123197
23078410,0.01236084333861589
226630966,0.05243941335670201
281597940,0.0035290049720161144
759030,0.06716872011503776
356765427,0.005276123860540106
21446396,0.0035289585915156078
472728285,0.017072418778693477
2779536504,0.0035301251391311353
17232177,0.015377597094286833
270487539,0.03496398310608911
2837961365,0.00022337563824703643
5128551,0.08780653286449872
2842121597,7.53642433021895e-05
341252467,0.008818881281281945
554677342,0.0017854918247459663
253330008,0.02527087985949472
34337326,0.003737373164802627
48850962,0.012059420995265713
377279333,0.02402630946621307
230496886,1.484227667298832e-05
1409352133,0.0035257860407085233
7699152,0.01713669946474359
84851558,0.05730212253637186
1625425388,0.03738713145644921
63092207,0.00011978527717078081
151005270,0.1765594208196034
500592324,0.00021627571377487166
15673229,0.0018019415644832562
46180524,0.12146350807965335
2360919530,6.099230134051226e-05
222140155,0.00013525262639442205
145871359,0.012184948948072628
22099292,0.045926471080001495
199938696,0.107395941150174
5566692,0.22839933357973013
298299421,0.22554024042630696
2606419187,0.00014969177447681227
2303119549,0.003559864915715805
196663288,0.010576998370853864
1630992878,0.00017528704515874517
59267871,0.027127654622266784
170573922,0.2767355494122785
26900833,0.01545207895642431
107021785,0.00722675837186011
576531737,0.005412054459456828
424624761,0.5706576753184246
148472626,0.043666904795502684
40221206,0.018830410314870115
269096198,0.001882761651602394
275814987,0.013890355935886056
258869333,0.0018458433706689539
2175437676,0.0037394404297872445
50355940,0.013816295473602835
18957966,0.008820750283331114
16422138,0.003491982911272729
360679213,0.0036157063003475543
1375078566,0.020432184667287426
21992401,0.013812366358296347
234751415,0.007389150775206233
31319544,0.0018852915132887562
75301219,0.1445730172951562
44891576,0.062294172696026176
494409515,0.008682310273406381
111317933,0.08369795075869013
38357533,0.008768051589905347
2505615402,0.008742051659477347
1255285639,3.2092987079623825e-05
365468068,0.000248848409751945
16713568,0.01886679560433393
113073729,0.00015340509759385058
20064015,0.01300588144070889
1344341454,0.005312252033259092
117732244,0.03178735600190201
54610288,0.038057381460038765
129786522,0.06700628541858164
263900314,0.038563227334359906
274432419,0.015549293914388198
147285665,6.558758258901066e-06
216637005,0.012147831770745876
18617877,0.03828571958810705
1035798475,0.02704521687104955
27593353,0.0054440956875645
2765431973,0.00874620603259353
392486975,0.0035290266088506606
32883696,0.0018195903448424478
2512040634,0.028543795170819578
93723783,0.0036668054789474884
21457771,0.06448232957865563
2903907959,2.918407975469606e-05
19642191,0.07526624860830743
1413861,0.024415539101480557
30690944,0.008682159417675717
212322085,0.07527623827481783
306445594,0.0002176655142177797
40350554,0.022320069179330607
17873248,0.02709326220465207
795058501,0.02363345653547082
252303653,0.0053107115245008005
904132304,0.010515705810285382
382871566,0.01048792811389916
48211947,0.03810160236466498
295121873,0.0034935747556697817
2227411866,0.0018211840050253781
410016521,0.07383144171613135
312517209,0.019723221409065326
213791023,6.761839922249102e-05
19127750,0.14145745069383833
393542233,0.023875452242229846
229413105,0.019042634208097996
58111812,0.4617371117616321
32975005,0.006999840690058035
114384950,0.005214280399355965
498945779,0.0025242794612034382
60529347,0.07540804974645778
1581808267,3.6162565962349906e-05
28414671,0.05060046045746911
286232915,0.001772568484072057
180014124,0.4307843497559922
416694049,0.012177660224694888
275656916,0.022004905090588882
1906093856,0.00028582104622145723
110668551,0.062167788293128946
2802188862,0.010314080934569382
20773034,0.02535512820283632
27675885,0.010570228368553949
179715655,0.003520418517117641
92306169,0.022272650372854978
2148773654,0.0018792735260860561
19289340,0.6337273783888769
373704492,0.10481130779908719
58738386,0.0053349489818720125
195859020,0.05369267568791814
216343825,0.006911482833830319
632290246,3.812127827553802e-05
81705668,0.008698455046396882
2536414506,0.008666540846891158
162839038,0.003721170035835364
288416578,0.005253517418323029
1900660572,0.003525365899435418
69378520,0.005281458627780556
27394027,0.07962776699068451
7708032,0.3015478790103255
101250753,0.03868033418690824
20976129,0.18800942683861904
383045917,0.005442130679929136
1323144073,0.005442850333197181
111867663,0.030482334264432077
191546707,0.06525994047992247
140467741,0.0003418064862348747
2178564576,3.18153265586929e-05
201089065,0.027109944836204082
894369548,1.879677001417335e-05
40507239,0.005532783604834447
27818323,0.3356858634253559
2904002861,5.544793099829804e-05
26972845,0.005200303230371529
128516510,0.039784946414235425
2477789767,0.0017667124834183313
22543231,0.01208755855024637
253831605,0.02050915372571809
460235330,0.00018500274623685088
386685450,1.2895553625202895e-05
311664485,0.005236643015773047
843576494,0.007724681244785981
315691322,0.0019253611396811367
59265575,0.005407068225376044
1126340550,0.00013365604992219283
21352591,0.008665692052920983
2597848606,0.003556761713590584
236935728,0.008751098588241303
2846809522,0.00011855854782010234
52262367,0.012307850283990797
134550855,0.005237591738807624
53982536,0.025379141102886794
43579011,0.05504096077953973
41340883,0.005383079304588679
18536530,0.40026684169815085
168754949,0.03674405025704548
294819884,0.02549724611620965
930279642,0.0002956142743882229
167459396,0.0019926389588405427
54829973,0.008778010270613024
2274015055,0.00023098234344769432
2812127982,0.0017821216875106851
309674204,0.0002684132315042387
55671818,0.00866110233358497
1270831045,0.0021464212424628926
71676966,0.008677695054485391
535571529,0.001898519923534936
19152431,0.014003984269187341
252686705,0.02217687086904876
158080256,0.005253176880715671
507960732,0.00017993457470373287
731838612,0.013700964836699026
105961789,0.030063966383189426
552853052,0.0069164772551765456
1405897644,0.012126531057596647
138311712,0.0001728541051082111
14517495,0.02047929506552162
68329586,0.00556998719233901
26552065,0.051867404380134645
22334025,0.08656348258605143
255466180,0.00019403413377565572
245826618,0.1524414105674388
127862656,0.017127002289870498
14812037,0.15508760625144155
181306231,3.436945791408519e-05
26664065,0.2432644243964787
2825493406,0.003492771729109645
2867660241,0.006914538471851818
192766844,0.00010530152262706595
72161781,0.0003158214120988934
163998607,0.01708607304116878
25625062,0.0020098808838890925
918886052,0.03183041539918569
